,date,averagePrice,volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
9,42666,1,70652,27935.7,3769.48,6919.11,32027.85,30914.91,1098.42,14.52,conventional,2016,Boise
10,42659,1,77805,35485.6,2006.71,6689.31,33622.92,32413.74,1197.89,11.29,conventional,2016,Boise
11,42652,1,84235,38087.17,2089.42,6562.37,37495.57,28895.19,8576.21,24.17,conventional,2016,Boise
12,42645,1,106260,27542.88,8194.14,7082.7,63439.79,55975.11,7430.88,33.8,conventional,2016,Boise
13,42638,1,87557,39342.09,2342.03,5737.02,40135.99,34566.37,5564.81,4.81,conventional,2016,Boise
14,42631,1,82378,39719.19,2199.34,6951.12,33508.12,28303.11,5198.62,6.39,conventional,2016,Boise
15,42624,1,89823,41793.11,1783.77,6411.87,39834.23,38898.96,927.29,7.98,conventional,2016,Boise
16,42617,1,79683,37233.67,2055.59,7067.38,33326.42,31599.81,1718.65,7.96,conventional,2016,Boise
17,42610,1,78600,36837.75,1982.25,5918.5,33861.35,32151.54,1693.93,15.88,conventional,2016,Boise
18,42603,1,84013,40944.28,2078.24,4694.68,36295.84,34718.06,1577.78,0,conventional,2016,Boise
19,42596,1,88787,43525.98,1959.35,6569.03,36732.91,36020.5,671.26,41.15,conventional,2016,Boise
20,42589,1,70711,32775.33,2002.12,2.53,35931.48,35664.27,246.66,20.55,conventional,2016,Boise
21,42582,1,69620,30747.49,1920.5,2.53,36949.84,36949.84,0,0,conventional,2016,Boise
22,42575,1,65580,26990.4,1685.17,3.26,36901.64,36364.82,16.82,520,conventional,2016,Boise
23,42568,1,69053,27671.07,1614.16,6.29,39761.14,37729.96,799.61,1231.57,conventional,2016,Boise
24,42561,1,132511,39211.45,4977.23,3.06,88319.7,87357.84,20.39,941.47,conventional,2016,Boise
25,42554,1,136378,36208.26,6421.9,12.16,93735.23,93645.45,20.52,69.26,conventional,2016,Boise
26,42547,1,127962,34024.13,5853.32,9.3,88075.09,88025.14,34.45,15.5,conventional,2016,Boise
27,42540,1,129020,36119.41,6692.38,2,86206.38,86107.76,83.05,15.57,conventional,2016,Boise
28,42533,1,68722,34791.42,2578.94,2.63,31348.62,31094.59,245.8,8.23,conventional,2016,Boise
29,42526,1,95948,31280,5422.61,11.56,59233.89,59206.93,8.8,18.16,conventional,2016,Boise
30,42519,1,82549,29694.73,4570.07,6.61,48277.73,47343.36,926.1,8.27,conventional,2016,Boise
31,42512,1,75997,32112.63,3221.12,2.65,40660.11,40606.62,35.29,18.2,conventional,2016,Boise
32,42505,1,95144,34103.08,6201.35,15.58,54823.56,52268.89,2490.17,64.5,conventional,2016,Boise
33,42498,1,106410,43200.28,5397.41,7.29,57804.69,57439.5,330.49,34.7,conventional,2016,Boise
34,42491,1,82586,32240.97,3928.02,0,46416.84,46257.9,140.79,18.15,conventional,2016,Boise
35,42484,1,79562,36437.8,2849.95,590.88,39683.82,39671.39,5.85,6.58,conventional,2016,Boise
36,42477,1,109590,41244.44,9075.77,4729.87,54540.2,53939.82,14.55,585.83,conventional,2016,Boise
37,42470,1,86898,44344.9,3303.93,5340.61,33908.28,33662.76,156.09,89.43,conventional,2016,Boise
38,42463,1,97650,45952.69,5362.4,6316,40019.2,39916.37,94.75,8.08,conventional,2016,Boise
39,42456,1,101268,40228.96,6891.08,9114.47,45033.22,44763.68,242.28,27.26,conventional,2016,Boise
40,42449,1,83081,41756.47,2697.57,9201.19,29425.5,29351.66,62.69,11.15,conventional,2016,Boise
41,42442,1,100145,45571.1,4920.83,6448.33,43204.67,42383.79,784.39,36.49,conventional,2016,Boise
42,42435,1,97421,41714.26,5373.09,7307.07,43026.79,42481.59,527.8,17.4,conventional,2016,Boise
43,42428,1,89982,38143.38,5361.13,8767.1,37709.93,37217.14,472.26,20.53,conventional,2016,Boise
44,42421,1,93951,37807.51,9084.55,4890.81,42168.27,42111.91,50.05,6.31,conventional,2016,Boise
45,42414,1,78070,38043.2,5302.57,6617.29,28107.28,28012.67,85.14,9.47,conventional,2016,Boise
46,42407,1,123715,42825.57,14822.29,17989.29,48078.02,47555.74,452.82,69.46,conventional,2016,Boise
47,42400,1,83755,36196.35,4791.21,8440.95,34326.87,33947.26,46.78,332.83,conventional,2016,Boise
48,42393,1,58434,18003.36,4208.29,4714.06,31508.68,29874.81,1614.91,18.96,conventional,2016,Boise
49,42386,1,92385,34302.93,7884.23,8901.1,41296.97,40337.59,951.46,7.92,conventional,2016,Boise
50,42379,1,89881,31802.36,8347.01,9065.03,40666.5,40584.43,16.94,65.13,conventional,2016,Boise
51,42372,1,106107,43868.7,10276.84,5431.66,46529.75,46476.08,17,36.67,conventional,2016,Boise
0,42729,1,447601,4349.63,346516.32,4183.69,92551.11,91481.59,1069.52,0,conventional,2016,Boston
1,42722,1,579577,6123.84,488107.01,7765.43,77581.05,76135.49,1445.56,0,conventional,2016,Boston
2,42715,1,510801,3711.2,409645.98,5052.84,92390.56,90449.44,1634.18,306.94,conventional,2016,Boston
3,42708,1,473428,4371.95,393748.18,3449.16,71859.07,71377.77,307.69,173.61,conventional,2016,Boston
4,42701,1,391257,4243.2,317090.39,3069.37,66854.05,66399.33,31.11,423.61,conventional,2016,Boston
5,42694,1,475677,7917.9,356867.57,4915.71,105976.17,105940.61,35.56,0,conventional,2016,Boston
6,42687,2,397601,5233.97,314434.8,3726.92,74205.41,74205.41,0,0,conventional,2016,Boston
7,42680,2,366175,4016.72,284809.54,3370.17,73979.06,73804.06,0,175,conventional,2016,Boston
8,42673,2,376501,5542.76,304461.49,3787.66,62709,62705.31,3.69,0,conventional,2016,Boston
9,42666,2,439552,10444.8,335243.75,6144.55,87718.59,86922.76,0,795.83,conventional,2016,Boston
10,42659,2,453605,6472.04,345051.11,4742.43,97339.59,97339.59,0,0,conventional,2016,Boston
11,42652,1,468135,7435.21,366648.78,3837.72,90213.75,90213.75,0,0,conventional,2016,Boston
12,42645,2,459164,20871.74,340342.71,5003.77,92945.55,92945.55,0,0,conventional,2016,Boston
13,42638,2,483057,40864.15,338301.37,6515.89,97375.96,97375.96,0,0,conventional,2016,Boston
14,42631,1,489601,39970.65,346155.69,7080.02,96394.24,96061.7,332.54,0,conventional,2016,Boston
15,42624,1,672673,85204.27,470860.24,9617.73,106990.62,106090.54,900.08,0,conventional,2016,Boston
16,42617,1,541671,23481.94,381830.77,10225.22,126133.31,125074.64,665.06,393.61,conventional,2016,Boston
17,42610,1,582023,37757.36,388173.87,7653.7,148438.35,146015.83,1187.52,1235,conventional,2016,Boston
18,42603,1,586073,15419.55,353351.42,7923.98,209377.83,201033.61,7400.05,944.17,conventional,2016,Boston
19,42596,1,602605,20310.78,353845.28,8194.83,220254.4,215552.06,3642.34,1060,conventional,2016,Boston
20,42589,1,525387,15830.01,335033.53,8735.44,165788.27,165457.19,176.08,155,conventional,2016,Boston
21,42582,2,508950,12550.4,338691.73,8772.17,148935.3,147430.08,5.5,1499.72,conventional,2016,Boston
22,42575,2,509095,13099.78,343835.83,10965.64,141193.6,137804.71,11.11,3377.78,conventional,2016,Boston
23,42568,2,488508,11289.68,320250.99,10381.25,146586.13,142601.99,9.14,3975,conventional,2016,Boston
24,42561,1,549815,17289.06,359933.8,14982.9,157609.68,153175.43,49.25,4385,conventional,2016,Boston
25,42554,1,585485,11397.63,408601.95,17326.08,148159.03,143276.3,137.73,4745,conventional,2016,Boston
26,42547,1,626973,10379.75,433431.64,28898.79,154262.7,151759.78,142.92,2360,conventional,2016,Boston
27,42540,1,649660,10851.29,456521.61,38655.07,143632.17,141650.87,141.3,1840,conventional,2016,Boston
28,42533,1,632856,12891.22,421978.89,43090.81,154894.6,152477.5,87.1,2330,conventional,2016,Boston
29,42526,1,634990,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,1581.67,conventional,2016,Boston
30,42519,1,673496,7708.04,461424.99,72848.75,131514.35,129466.02,142.22,1906.11,conventional,2016,Boston
31,42512,1,665086,4319.45,430580.52,81859.54,148326.66,146904.74,136.92,1285,conventional,2016,Boston
32,42505,1,709563,5790.13,517840.35,63055.48,122877.2,122533.87,198.89,144.44,conventional,2016,Boston
33,42498,1,924194,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0,conventional,2016,Boston
34,42491,1,716003,4764.79,520369.75,54779.3,136089.34,136034.89,54.45,0,conventional,2016,Boston
35,42484,1,626895,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,conventional,2016,Boston
36,42477,1,617180,3871.79,438210.92,43926.9,131170.1,131035.57,109.53,25,conventional,2016,Boston
37,42470,1,652547,4326.56,456029.59,74452.3,117738.39,117521.44,87.78,129.17,conventional,2016,Boston
38,42463,1,559718,4683.35,406529.44,42112.53,106393.14,106262.03,131.11,0,conventional,2016,Boston
39,42456,1,639420,4253.9,463187.03,51477.79,120501.62,120388.84,112.78,0,conventional,2016,Boston
40,42449,1,645235,5364.32,490720.39,34714.64,114436.03,114286.03,150,0,conventional,2016,Boston
41,42442,1,651211,5420.01,487268.37,46932.61,111590.45,111440.08,150.37,0,conventional,2016,Boston
42,42435,1,600640,6153.04,434300.22,36352.99,123833.49,123551.47,282.02,0,conventional,2016,Boston
43,42428,1,652943,6632.53,506048.61,36934.25,103327.61,102683.47,644.14,0,conventional,2016,Boston
44,42421,1,553709,5600.54,388956.7,36873.84,122278.36,120040.08,2238.28,0,conventional,2016,Boston
45,42414,1,751657,7591.61,560259.15,58165.42,125640.38,123660.33,1980.05,0,conventional,2016,Boston
46,42407,1,678810,5986.94,511548.6,25200.19,136074.64,134178.5,1896.14,0,conventional,2016,Boston
47,42400,1,651617,6037.25,501280.47,25252.35,119046.84,118219.26,827.58,0,conventional,2016,Boston
48,42393,1,670377,3107.96,482030.79,26052.91,159185.11,158806.43,378.68,0,conventional,2016,Boston
49,42386,1,665218,4392.86,486767.87,32505.74,141551.19,141307.39,243.8,0,conventional,2016,Boston
50,42379,1,536675,4120.09,391873.45,13321.08,127359.91,127177.65,182.26,0,conventional,2016,Boston
51,42372,1,610622,5112.51,492477.86,21182.52,91849.14,91579.91,269.23,0,conventional,2016,Boston
0,42729,1,103035,1197.33,64434.59,42.09,37361.44,35701.24,1660.2,0,conventional,2016,BuffaloRochester
1,42722,1,85340,1276.16,52115.34,60.37,31888.21,29696.94,2191.27,0,conventional,2016,BuffaloRochester
2,42715,1,89038,967.77,62963.23,54.34,25052.52,23315.81,1736.71,0,conventional,2016,BuffaloRochester
3,42708,2,72203,960.31,54243.42,22.85,16976.58,15683.05,1256.03,37.5,conventional,2016,BuffaloRochester
4,42701,2,73261,1006.16,50581.93,12.21,21660.75,21641.31,0,19.44,conventional,2016,BuffaloRochester
5,42694,2,78676,1426.31,52281.34,27.83,24940.18,24940.18,0,0,conventional,2016,BuffaloRochester
6,42687,2,87367,1891.82,56517.54,84.41,28872.81,28872.81,0,0,conventional,2016,BuffaloRochester
7,42680,2,81692,1321.66,56677.66,79.68,23612.65,23400.15,0,212.5,conventional,2016,BuffaloRochester
8,42673,2,71164,1130.02,56077.13,81.81,13874.57,13874.57,0,0,conventional,2016,BuffaloRochester
9,42666,2,110745,1171.55,50973.9,78.19,58521.07,58521.07,0,0,conventional,2016,BuffaloRochester
10,42659,1,131181,1282.7,61796.23,50.56,68051.32,68051.32,0,0,conventional,2016,BuffaloRochester
11,42652,1,135059,1117.12,68716.59,112.39,65113.32,65113.32,0,0,conventional,2016,BuffaloRochester
12,42645,1,132144,1119.57,62757.12,90.39,68176.45,68176.45,0,0,conventional,2016,BuffaloRochester
13,42638,1,134327,4198.36,62355.89,35.97,67736.88,67732.44,4.44,0,conventional,2016,BuffaloRochester
14,42631,2,122909,2692.89,70019.45,52.12,50144.22,49337.59,806.63,0,conventional,2016,BuffaloRochester
15,42624,1,124096,1657.87,81283.86,65.32,41088.77,39986.67,1102.1,0,conventional,2016,BuffaloRochester
16,42617,1,95474,3089.84,67790.92,68.67,24524.27,24296.23,53.04,175,conventional,2016,BuffaloRochester
17,42610,1,114646,2682.18,64245.65,67.48,47650.39,46025.39,0,1625,conventional,2016,BuffaloRochester
18,42603,1,119865,1543.34,70785.26,43.73,47493.08,46013.08,0,1480,conventional,2016,BuffaloRochester
19,42596,1,114328,2645.81,72836.99,71.45,38774.15,37629.15,0,1145,conventional,2016,BuffaloRochester
20,42589,2,104315,1781.61,74560.52,42.97,27929.62,26109.62,0,1820,conventional,2016,BuffaloRochester
21,42582,1,108088,1792.17,64652.42,54.78,41589.1,40894.1,0,695,conventional,2016,BuffaloRochester
22,42575,1,104126,1156.82,63920.78,61.8,38986.9,34596.9,0,4390,conventional,2016,BuffaloRochester
23,42568,1,141881,1389.23,71781.92,102.25,68607.55,66177.55,0,2430,conventional,2016,BuffaloRochester
24,42561,1,183741,1425.12,88105.93,46.25,94164.01,89911.51,0,4252.5,conventional,2016,BuffaloRochester
25,42554,1,180609,1424.51,85758.67,53.07,93372.82,88472.82,0,4900,conventional,2016,BuffaloRochester
26,42547,1,160806,1326.74,74746.95,83.37,84649.38,81949.38,0,2700,conventional,2016,BuffaloRochester
27,42540,1,169756,1776.91,80406.95,57.85,87514.31,84829.31,0,2685,conventional,2016,BuffaloRochester
28,42533,1,182472,4629.34,79865,107.12,97870.08,95730.08,0,2140,conventional,2016,BuffaloRochester
29,42526,1,173445,1451.17,78923,258.4,92812.85,90282.85,0,2530,conventional,2016,BuffaloRochester
30,42519,1,147423,1442.3,81631.15,353.83,63995.97,63440.97,0,555,conventional,2016,BuffaloRochester
31,42512,1,168251,1532.9,72247.42,856.81,93614.16,92304.16,0,1310,conventional,2016,BuffaloRochester
32,42505,1,164791,1410.85,72074.47,1160.99,90144.23,90144.23,0,0,conventional,2016,BuffaloRochester
33,42498,1,201143,1613.21,97493.47,764.71,101271.16,101271.16,0,0,conventional,2016,BuffaloRochester
34,42491,1,171441,1248.25,69913.84,1640.55,98638.65,98638.65,0,0,conventional,2016,BuffaloRochester
35,42484,1,171142,1391.01,69260.58,1784.73,98706.04,98706.04,0,0,conventional,2016,BuffaloRochester
36,42477,1,169355,1167.23,67584.91,57.68,100545.57,100545.57,0,0,conventional,2016,BuffaloRochester
37,42470,1,152124,1278.33,55802.4,53.93,94989.26,94766.21,113.33,109.72,conventional,2016,BuffaloRochester
38,42463,1,154802,1164.29,72025.38,18.55,81593.78,81542.67,51.11,0,conventional,2016,BuffaloRochester
39,42456,1,149463,1511.79,64644.2,44.46,83262.19,83262.19,0,0,conventional,2016,BuffaloRochester
40,42449,1,140364,1110.75,62343.76,54.56,76855.04,76855.04,0,0,conventional,2016,BuffaloRochester
41,42442,1,163501,1393.58,77324.69,25.28,84757.76,84757.76,0,0,conventional,2016,BuffaloRochester
42,42435,1,141229,1473.3,60516.83,32.49,79205.91,79197.02,8.89,0,conventional,2016,BuffaloRochester
43,42428,1,154058,1658.99,78720.64,36.18,73641.93,72861.93,780,0,conventional,2016,BuffaloRochester
44,42421,1,126537,1500.02,52665.54,31.37,72340.5,69018.28,3322.22,0,conventional,2016,BuffaloRochester
45,42414,1,137984,1921.88,60453.06,40.49,75568.85,73328.85,2240,0,conventional,2016,BuffaloRochester
46,42407,1,177910,2262.36,76308.98,123.88,99215.19,97444.08,1771.11,0,conventional,2016,BuffaloRochester
47,42400,1,164454,2015.15,81676.45,88.82,80673.23,79715.45,957.78,0,conventional,2016,BuffaloRochester
48,42393,1,147470,467.72,54309.11,131.18,92561.98,92435.31,126.67,0,conventional,2016,BuffaloRochester
49,42386,1,132286,1778.63,49448.64,120.55,80938.49,80938.49,0,0,conventional,2016,BuffaloRochester
50,42379,1,134523,1619,52034.4,110.07,80759.05,80759.05,0,0,conventional,2016,BuffaloRochester
51,42372,1,130621,1486.6,57210.68,98.93,71824.36,71824.36,0,0,conventional,2016,BuffaloRochester
0,42729,1,5414937,1579234.89,2192460.84,99997.75,1543243.98,1405419.8,99069.58,38754.6,conventional,2016,California
1,42722,1,4922622,1575318.71,1774200.38,90983.73,1482118.72,1313839.11,135367.97,32911.64,conventional,2016,California
2,42715,1,5526646,1638639.18,2137290.51,96836.26,1653880.17,1451475.99,177399.8,25004.38,conventional,2016,California
3,42708,1,5062953,1916640.11,1449671.84,86152.75,1610487.83,1553052.29,27829.79,29605.75,conventional,2016,California
4,42701,1,4185901,1508446.52,1313000.92,81897.44,1282555.79,1202939.23,49696.87,29919.69,conventional,2016,California
5,42694,1,4253816,1513797.4,1394929.07,93901.07,1251188.05,1161049.94,61429.08,28709.03,conventional,2016,California
6,42687,1,3848128,1326907.02,1367684.96,112541.9,1040994.32,952497.35,60542.13,27954.84,conventional,2016,California
7,42680,2,3395058,1111431.87,1333386.69,120964.4,829275.46,763934.88,35997.83,29342.75,conventional,2016,California
8,42673,2,3139834,1126017.42,1186843.99,92064.47,734907.62,686375.28,25241.6,23290.74,conventional,2016,California
9,42666,1,3899041,1397559.4,1129206.16,82276.22,1289998.88,1201528.54,55799.76,32670.58,conventional,2016,California
10,42659,1,4878038,1635631.14,1600568.32,108458.09,1533380.09,1423671.38,73117.52,36591.19,conventional,2016,California
11,42652,1,5375979,2021375.04,1750074.56,123430.31,1481098.59,1379624.2,74894.96,26579.43,conventional,2016,California
12,42645,1,5652496,2359102.44,1664176.22,121961.08,1507256.57,1420423.91,58294.32,28538.34,conventional,2016,California
13,42638,1,6075589,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,conventional,2016,California
14,42631,1,5471565,1888694.03,1934688.42,112714.97,1535467.86,1434869.76,59481.09,41117.01,conventional,2016,California
15,42624,1,6059765,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,conventional,2016,California
16,42617,1,6681646,2501655.4,2179345.27,107653.45,1892992.02,1819641.81,47476.91,25873.3,conventional,2016,California
17,42610,1,6696300,2683109.8,1878139.55,133979.15,2001071.55,1924479.53,46601.83,29990.19,conventional,2016,California
18,42603,1,6308000,2646367.78,1712067.2,171379.36,1778186,1679257.49,61139.96,37788.55,conventional,2016,California
19,42596,1,6538336,2200099.61,2538994.07,218247.48,1580994.73,1476927.5,73032.78,31034.45,conventional,2016,California
20,42589,1,6144828,2152079.32,2039791.18,211671.11,1741285.9,1616257.39,89290.29,35738.22,conventional,2016,California
21,42582,1,5947160,1922055.35,2069409.78,244730.21,1710964.95,1581210.71,95425.63,34328.61,conventional,2016,California
22,42575,1,6104047,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,conventional,2016,California
23,42568,1,6200614,2196723.33,2037093.61,278664.44,1688132.3,1563978.55,97434.91,26718.84,conventional,2016,California
24,42561,1,6721691,2399360.67,2117397.07,292540.95,1912392.19,1771309.82,107540.46,33541.91,conventional,2016,California
25,42554,1,7087455,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,conventional,2016,California
26,42547,1,6407277,2333532.13,1967324.63,328206.37,1778214.36,1641400.92,107903.9,28909.54,conventional,2016,California
27,42540,1,6528056,2409003,2045112.18,319711.53,1754229.47,1622056.72,101882.82,30289.93,conventional,2016,California
28,42533,1,6506235,2597934.17,1869930.06,328653.8,1709716.83,1571460.04,110755.4,27501.39,conventional,2016,California
29,42526,1,7365675,2921963.17,2131717.34,373358.37,1938636.43,1739147.58,171241.77,28247.08,conventional,2016,California
30,42519,1,6700986,2522305.33,2097509.45,341992.36,1739179.3,1546212.08,160781.09,32186.13,conventional,2016,California
31,42512,1,6501981,2238875.14,2178820.82,329737.94,1754547.18,1594507.01,129666.02,30374.15,conventional,2016,California
32,42505,1,6068873,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,conventional,2016,California
33,42498,1,7808462,2716222.01,2615648.28,336387.9,2140203.55,1606311.87,508755.56,25136.12,conventional,2016,California
